Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Log_Returns,Rolling_Volatility
2022-09-01,398.54,1.36000000000001,0.00342414018832774,394.9,392.06,398.82,4934115,1946970710.0,0.010746552807199987,0.2743960498583171
2022-08-31,397.18,-3.00999999999999,-0.00752142732202202,402.0,397.09,403.3,6263360,2501644756.0,-0.003418291168419571,0.26856613612178315
2022-08-30,400.19,-4.63999999999999,-0.0114616011659215,405.98,398.1,406.205,5693746,2281579116.0,0.007549855895174496,0.25450351762563933
2022-08-29,404.83,-2.44999999999999,-0.00601551758004319,404.32,403.3,407.96,4601529,1867276292.0,0.011527791567939177,0.25550044178450815
2022-08-26,407.28,-14.41,-0.0341720221015438,421.7,407.28,422.16,5994509,2466724000.0,0.006033683694948251,0.25542891022858355
2022-08-25,421.69,5.86000000000001,0.0140922973330448,417.48,416.3526,421.81,2383268,998614170.0,0.03476953733683173,0.27049573913197417
2022-08-24,415.83,1.28999999999996,0.00311188305109269,414.33,413.58,417.3199,2673960,1111246886.0,-0.013993924037540803,0.26642710148895976
2022-08-23,414.54,-0.919999999999959,-0.00221441293987378,415.09,413.94,417.6,4201647,1746239394.0,-0.003107051164612773,0.2663573430555616
2022-08-22,415.46,-8.90000000000003,-0.0209727589782261,419.28,414.58,419.39,5263526,2190257873.0,0.0022168683777798763,0.26636054300036477
2022-08-19,424.36,-5.69,-0.013231019648878,427.26,423.47,427.54,4063299,1726628694.0,0.02119581148453237,0.2519656860990696
2022-08-18,430.05,1.25999999999999,0.00293850136430418,429.14,427.78,430.89,2709938,1164033302.0,0.013319329406417793,0.23538090569429132
2022-08-17,428.79,-3.25,-0.00752245162484955,428.2,426.81,431.81,4063557,1743401783.0,-0.002934192408355031,0.23489212219610692
2022-08-16,432.04,0.900000000000034,0.00208748898269711,430.05,429.2399,434.0299,3596597,1553008039.0,0.007550887961139891,0.2304670236478843
2022-08-15,431.14,1.88999999999999,0.0044030285381479,427.13,427.0,431.69,2596400,1116514238.0,-0.002085313204985832,0.21991720216468616
2022-08-12,429.25,6.94999999999999,0.0164574946720341,424.3,423.28,429.48,4492585,1917904189.0,-0.004393363567702654,0.22165863717923245
2022-08-11,422.3,0.150000000000034,0.000355323936989303,425.26,421.47,427.21,4909930,2080749640.0,-0.01632353783768697,0.2282483173793488
2022-08-10,422.15,8.65999999999997,0.0209436745749594,421.01,418.97,422.36,3837163,1611879085.0,-0.00035526082438905624,0.22549951591184286
2022-08-09,413.49,-1.74000000000001,-0.00419044866700385,414.43,412.38,414.89,2491436,1030066082.0,-0.020727370741051677,0.2357825177520551
2022-08-08,415.23,-0.359999999999957,-0.000866238359921935,417.5,414.0,419.84,4304661,1792218646.0,0.004199253202263117,0.2318273249680962
2022-08-05,415.59,-0.730000000000018,-0.00175345887778636,411.83,411.78,416.35,2971294,1231539640.0,0.0008666137611770166,0.23008444814285003
2022-08-04,416.32,-0.400000000000034,-0.000959877135726709,416.57,414.65,417.26,4000158,1664847922.0,0.0017549979862431391,0.22824625278592583
2022-08-03,416.72,6.40000000000003,0.015597582374732,412.49,412.21,417.9,4612020,1917910401.0,0.0009603381127956704,0.22770458968904325
2022-08-02,410.32,-2.63,-0.00636880978326673,411.27,408.95,415.15,4000308,1647755714.0,-0.015477190355923126,0.2313075878701951
2022-08-01,412.95,-1.32999999999998,-0.00321038910881526,411.34,410.57,415.58,3757498,1552501592.0,0.006389177175713092,0.23130299729973078
2022-07-29,414.28,6.06999999999999,0.0148697974081967,409.83,408.92,415.2,4438456,1832410959.0,0.0032155534639520104,0.19196867961960085
2022-07-28,408.21,5.12,0.0127018779925079,403.97,400.26,408.91,5250430,2129248384.0,-0.01476032584980126,0.19428351353521187
2022-07-27,403.09,10.16,0.0258570228793932,396.45,396.18,404.98,4904500,1962443933.0,-0.012621885795488627,0.19222968300912255
2022-07-26,392.93,-4.71999999999997,-0.0118697346913114,395.8601,391.98,396.09,4115469,1619490020.0,-0.02552838311919824,0.20539163906848953
2022-07-25,397.65,0.409999999999968,0.00103212163931117,397.82,395.29,398.55,3960308,1572525644.0,0.011940742446954247,0.20166634939924422
2022-07-22,397.24,-3.56999999999999,-0.00890696339911677,400.99,394.8049,402.24,6173760,2457195063.0,-0.0010315893679863875,0.201418202319172
2022-07-21,400.81,4.05000000000001,0.0102076822260309,396.2,393.71,400.91,8258645,3295479607.0,0.00894686752404897,0.20066931361711943
2022-07-20,396.76,2.44,0.00618786772164739,394.45,393.09,398.31,4862317,1927289208.0,-0.010155935681413897,0.2026621182238482
2022-07-19,394.32,10.32,0.026875,388.03,387.4,394.89,4683986,1836460937.0,-0.006168801480670653,0.20209991621204812
2022-07-18,384.0,-3.13,-0.00808513935887169,390.36,382.65,391.05,3743632,1451506529.0,-0.026520209809395498,0.21226447811248775
2022-07-15,387.13,7.25,0.0190849742023797,384.55,382.51,387.22,3959038,1527731258.0,0.008118001347127727,0.21301420064717627
2022-07-14,379.88,-0.920000000000016,-0.00241596638655466,375.55,372.97,380.49,4885943,1841331943.0,-0.018905140560102868,0.18858271948636587
2022-07-13,380.8,-1.95999999999998,-0.00512070226773952,377.01,376.58,383.88,4665153,1776444733.0,0.0024188895424585868,0.18662088191842383
2022-07-12,382.76,-3.47000000000003,-0.00898428397586937,385.7,380.96,388.15,3906578,1504265124.0,0.00513385799385185,0.18807697831771583
2022-07-11,386.23,-4.44999999999999,-0.0113903962322105,387.85,385.5,388.85,3601967,1392946600.0,0.009024886024991,0.19062831413732087
2022-07-08,390.68,-0.310000000000002,-0.000792859152407996,389.26,387.67,392.64,3757204,1468266605.0,0.011455763643223258,0.18203428921359713
2022-07-07,390.99,5.71000000000004,0.0148203903654486,387.16,387.12,391.84,4786301,1868021692.0,0.0007931736314617519,0.17593990455428857
2022-07-06,385.28,1.36999999999995,0.00356854471099984,384.11,381.59,387.855,4982831,1915268558.0,-0.01471164153033666,0.1790835516458281
2022-07-05,383.91,0.82000000000005,0.00214048918008836,377.87,374.83,383.97,5097025,1934049458.0,-0.0035621925627871277,0.175957734042743
2022-07-01,383.09,3.94,0.0103916655677173,378.52,375.77,383.64,5267694,2000919796.0,-0.002138201596906387,0.17595296434430313
2022-06-30,379.15,-3.19,-0.00834335931369984,378.2,374.52,382.58,7321105,2777444240.0,-0.010338043373763428,0.17692727830423516
2022-06-29,382.34,-0.270000000000039,-0.000705679412456649,383.17,380.4,384.22,3905792,1493105919.0,0.008378359953927635,0.1766269132777674
2022-06-28,382.61,-7.96999999999997,-0.0204055507194428,392.14,382.5,395.14,5630770,2176436881.0,0.000705928521374064,0.17680804389820945
2022-06-27,390.58,-1.42000000000002,-0.00362244897959188,393.04,389.41,393.359,7858253,3072781387.0,0.020616620232389905,0.1818835618395038
2022-06-24,392.0,11.87,0.0312261594717597,383.34,383.34,392.08,4803114,1868892796.0,0.0036290259358262474,0.181724837815231
2022-06-23,380.13,3.76999999999998,0.0100170049952173,378.58,374.77,380.763,7788956,2944754562.0,-0.030748540311535958,0.19972305746868357
2022-06-22,376.36,-0.649999999999977,-0.00172409219914585,372.57,372.09,380.66,5115413,1931351855.0,-0.009967167340361613,0.20020080380973074
2022-06-21,377.01,9.34999999999997,0.0254311048251101,373.74,373.63,378.45,6635828,2501147920.0,0.0017255801565978987,0.2003566484220307
2022-06-17,367.66,0.670000000000016,0.00182566282460017,367.44,364.03,371.27,13277932,4890244687.0,-0.025113114240437166,0.207257370472207
2022-06-16,366.99,-12.47,-0.0328624887998734,370.83,364.36,371.2308,10548879,3875926170.0,-0.0018239983277909997,0.20515345106640948
2022-06-15,379.46,5.32999999999998,0.014246384946409,377.69,372.44,384.24,9075766,3434783921.0,0.03341458970905272,0.23130165292834434
2022-06-14,374.13,-1.0,-0.00266574254258524,377.2,370.89,378.24,12557860,4704895167.0,-0.014145858835222059,0.23103517459561096
2022-06-13,375.13,-15.0,-0.0384487222207982,380.17,373.63,382.15,13018360,4936368354.0,0.002669301961306673,0.22969399185024797
2022-06-10,390.13,-11.86,-0.029503221473171,395.3,390.09,396.1,8654161,3388859580.0,0.039207384351740225,0.24886996077568826
2022-06-09,401.99,-10.95,-0.0265171695645856,409.79,401.89,412.15,3994407,1626077700.0,0.029947195773914727,0.2616699090048372
2022-06-08,412.94,-4.51999999999998,-0.0108273846596081,415.75,412.19,417.62,3379451,1400413800.0,0.026875091269006075,0.27264832424952884
2022-06-07,417.46,3.83999999999998,0.00928388375803872,409.84,409.4,418.04,4627465,1921693124.0,0.010886427361026874,0.2731789498355549
2022-06-06,413.62,1.24000000000001,0.00300693535088998,416.69,412.36,418.41,3028644,1256433280.0,-0.009241053393229955,0.2728565891021703
2022-06-03,412.38,-6.88,-0.0164098650002385,414.21,411.32,415.84,4039087,1668037823.0,-0.003002423562961425,0.2722482934099182
2022-06-02,419.26,7.75,0.0188330781755,411.25,408.84,419.29,4391475,1822425175.0,0.016545998174167492,0.2621678683442639
2022-06-01,411.51,-3.36000000000001,-0.00809892255405311,416.99,408.75,418.05,6646235,2739385704.0,-0.018657931377311053,0.26895977046982145
2022-05-31,414.87,-2.38,-0.00570401437986817,415.36,411.83,418.3,5773919,2397928431.0,0.0081318969862513,0.26199227841671924
2022-05-27,417.25,10.19,0.0250331646440328,409.71,409.49,417.25,4078714,1690946377.0,0.005720344397267861,0.2621102504103423
2022-05-26,407.06,7.81,0.0195616781465247,400.43,400.2,408.8,4283403,1740352532.0,-0.024724967817211417,0.2740581987936811
2022-05-25,399.25,3.5,0.00884396715097915,394.03,393.61,401.16,5610230,2229764662.0,-0.01937280762961121,0.28007218855300464
2022-05-24,395.75,-2.86000000000001,-0.00717493289179904,394.21,388.63,396.79,5415836,2125989778.0,-0.00880508833400027,0.27972128478199976
2022-05-23,398.61,7.31,0.0186813186813187,394.57,392.0795,399.42,4936456,1957548033.0,0.0072007965102046075,0.28040924911098714
2022-05-20,391.3,0.199999999999989,0.000511378164152362,394.91,382.17,395.49,7447986,2888054535.0,-0.018508966054959396,0.28242490207800525
2022-05-19,391.1,-2.45999999999998,-0.00625063522715718,390.17,388.74,395.74,7168694,2809725222.0,-0.0005112474548983485,0.282180319447207
2022-05-18,393.56,-16.47,-0.0401677926005414,405.24,392.25,405.5,6217210,2466505233.0,0.00627025223609628,0.2825186440186056
2022-05-17,410.03,8.31999999999999,0.020711458514849,408.24,404.33,410.33,5230360,2134023459.0,0.04099679375564863,0.3031961723019597
2022-05-16,401.71,-1.70000000000005,-0.0042140750105353,401.69,399.32,405.735,4944505,1988882050.0,-0.020499892498180804,0.3099000700261547
2022-05-13,403.41,9.60000000000002,0.024377237754247,398.38,397.34,404.88,5360433,2155528250.0,0.00422297924885578,0.3099748630642228
2022-05-12,393.81,-0.579999999999984,-0.00147062552295947,391.03,386.78,397.45,7557400,2958990887.0,-0.02408485502046257,0.31340658362128365
2022-05-11,394.39,-6.31999999999999,-0.0157720046916723,399.78,393.62,405.69,8473070,3383659470.0,0.0014717079540379255,0.31326827342409225
2022-05-10,400.71,0.789999999999964,0.00197539507901571,406.205,396.51,407.76,10355163,4155889783.0,0.015897706219660072,0.3021967391264859
2022-05-09,399.92,-13.29,-0.0321628227777642,406.8,398.28,408.09,8724176,3515074403.0,-0.0019734465518086285,0.3003843762369794
2022-05-06,413.21,-2.24000000000001,-0.00539174389216514,412.87,407.48,416.55,8978530,3700571092.0,0.03269141120259621,0.31324881140059274
2022-05-05,415.45,-15.29,-0.0354970515856434,426.35,411.2,426.43,11436757,4765851533.0,0.005406331803078993,0.3016748534605211
2022-05-04,430.74,12.59,0.0301088126270478,418.87,415.48,431.5,9572616,4035430595.0,0.03614238970545642,0.31499929178934
2022-05-03,418.15,1.92999999999995,0.00463697083273257,416.82,415.155,420.73,7359727,3076739866.0,-0.029664439988911932,0.31916990123205025
2022-05-02,416.22,2.66000000000003,0.00643195666892355,413.62,406.8,417.68,9393923,3876544946.0,-0.004626253202269696,0.3158399435102585
2022-04-29,413.56,-16.12,-0.0375162911934463,425.48,412.98,427.68,8744840,3664066276.0,-0.00641135990677264,0.31715467925397794
2022-04-28,429.68,10.53,0.025122271263271,424.1,419.4262,431.48,5565438,2368535598.0,0.03823813887871154,0.31621085225100315
2022-04-27,419.15,1.25999999999999,0.00301514752686111,418.94,416.82,424.73,9798339,4127140945.0,-0.02481189451333761,0.31581693147120216
2022-04-26,417.89,-12.53,-0.0291111007852796,427.7,417.84,427.87,9574292,4041513051.0,-0.0030106110859615866,0.30660695073948124
2022-04-25,430.42,2.64000000000004,0.00617139651222601,425.465,420.64,430.53,7913069,3366152158.0,0.02954323617153425,0.3167534035345059
2022-04-22,427.78,-12.31,-0.0279715512736031,438.8,427.3,439.09,7928902,3421428867.0,-0.006152431432126654,0.31600966106349426
2022-04-21,440.09,-6.47000000000003,-0.0144885345754211,450.56,439.02,451.97,5260071,2337460787.0,0.0283702067129706,0.32539350716799015
2022-04-20,446.56,-0.399999999999977,-0.000894934669769056,448.88,445.41,449.5,4293898,1922282447.0,0.014594518337729153,0.32469259621569707
2022-04-19,446.96,7.09999999999997,0.0161414995680443,439.75,439.58,447.73,5184906,2307381743.0,0.0008953353628812611,0.31871917663154253
2022-04-18,439.86,0.160000000000025,0.000363884466681885,438.71,437.53,441.64,4631471,2036443456.0,-0.01601261068734305,0.3228348332657249
2022-04-14,439.7,-5.5,-0.0123539982030548,445.44,439.57,446.65,4410031,1949794633.0,-0.0003638182767858615,0.3226988862164261
2022-04-13,445.2,5.14999999999998,0.0117032155436882,440.05,439.74,445.98,7292474,3237923107.0,0.012430943214625234,0.3140656531833878
2022-04-12,440.05,-1.69,-0.00382577987051206,445.05,438.56,447.65,5272471,2335099807.0,-0.011635262581568967,0.310054116135231
2022-04-11,441.74,-7.76999999999998,-0.0172854886431892,446.02,441.3,446.89,4955008,2197831756.0,0.003833116885502056,0.30794298063136855
2022-04-08,449.51,-1.19999999999999,-0.0026624658871558,449.97,447.91,452.56,4962820,2234100471.0,0.01743662689993831,0.310383667930129
2022-04-07,450.71,2.21999999999997,0.00494994314254492,447.54,445.45,452.62,5313245,2384893694.0,0.0026660165532077598,0.3030162084411091
2022-04-06,448.49,-4.39999999999998,-0.00971538342643904,448.79,445.42,450.88,6035483,2704316687.0,-0.0049377324522251916,0.30394934460329087
2022-04-05,452.89,-5.91000000000003,-0.0128814298169137,457.24,451.82,459.79,4425567,2012800193.0,0.009762885682815197,0.30428807710788663
2022-04-04,458.8,4.00999999999999,0.00881725631610192,455.18,454.24,458.91,4052062,1854411558.0,0.012965114866157005,0.2854811760795798
2022-04-01,454.79,1.10000000000002,0.00242456302761803,455.26,451.08,455.42,5257398,2385015889.0,-0.008778611307462651,0.2787731338575742
2022-03-31,453.69,-7.10000000000002,-0.0154083204930663,459.91,453.47,460.72,6553420,2996271440.0,-0.0024216285169941496,0.27941972061750375
2022-03-30,460.79,-2.88,-0.00621131408113528,462.51,458.44,463.165,5738719,2646653472.0,0.015528262326555194,0.268290781607747
2022-03-29,463.67,5.84000000000003,0.0127558263984449,462.01,458.05,464.05,5716765,2639705451.0,0.006230684544787508,0.2680650413799757
2022-03-28,457.83,3.19,0.00701654055956361,453.95,452.0,457.86,4230256,1924660732.0,-0.012675156131208593,0.2711107054641596
2022-03-25,454.64,2.27999999999997,0.00504023344239096,453.1,450.36,454.95,6909810,3132429357.0,-0.0069920391820269805,0.2725291404248215
2022-03-24,452.36,4.97000000000003,0.0111088759248084,447.79,446.65,452.39,3491547,1570346655.0,-0.005027573985739758,0.2599903819193095
2022-03-23,447.39,-5.68000000000001,-0.0125366941090781,450.36,447.12,451.8669,5558013,2495635194.0,-0.01104762556032564,0.2630323591400264
2022-03-22,453.07,5.45999999999998,0.0121981188981479,449.22,449.22,453.96,5356410,2421493862.0,0.012615941488729108,0.24508609365527947
2022-03-21,447.61,-0.089999999999975,-0.000201027473754691,447.72,444.02,449.83,5679114,2539062318.0,-0.012124321367095644,0.23042389521778778
2022-03-18,447.7,4.74000000000001,0.0107007404731804,441.36,440.56,448.24,5275998,2346667658.0,0.00020104768248570696,0.229591818425851
2022-03-17,442.96,5.44,0.0124337173157798,435.44,435.14,443.08,6514538,2862313062.0,-0.010643892732208175,0.23132934039104724
2022-03-16,437.52,9.47999999999996,0.0221474628539388,431.93,426.67,437.59,7961704,3451249839.0,-0.012357053476194486,0.20834102128287338
2022-03-15,428.04,9.22000000000003,0.0220142304569983,421.54,420.24,428.68,7882559,3348779277.0,-0.021905769879716725,0.20541013115532752
2022-03-14,418.82,-3.19,-0.00755906258145541,422.9,417.6,426.36,8925111,3757585038.0,-0.021775415810794358,0.21531623672757408
2022-03-11,422.01,-5.32999999999998,-0.0124725043291056,430.05,421.36,430.63,11299748,4817025707.0,0.007587777089708055,0.1979031986685846
2022-03-10,427.34,-1.97000000000003,-0.00458875870583035,424.37,422.26,428.26,8046606,3422106305.0,0.012550938877127799,0.20079361336729118
2022-03-09,429.31,11.25,0.0269100129168062,427.04,424.66,431.37,7702996,3300822462.0,0.004599319378363555,0.1825651130582662
2022-03-08,418.06,-3.13999999999999,-0.00745489078822409,421.43,416.91,429.0,14798487,6240017217.0,-0.02655430579956917,0.1911147267390096
2022-03-07,421.2,-12.75,-0.02938126512271,433.44,421.19,433.69,8790069,3740846197.0,0.007482817366183764,0.19298583619277843
2022-03-04,433.95,-3.74000000000001,-0.00854486051771804,433.75,429.74,435.26,8081127,3495369732.0,0.029821539830433397,0.209071923277922
2022-03-03,437.69,-2.11000000000001,-0.00479763528876765,442.44,435.76,443.03,9926991,4357577797.0,0.008581577146954079,0.21070542703911335
2022-03-02,439.8,7.88,0.0182441192813484,434.31,433.47,441.47,8947176,3922728617.0,0.004809180883453113,0.20788914958187815
2022-03-01,431.92,-6.80000000000001,-0.0154996353026988,437.0,429.09,439.09,14288674,6193282488.0,-0.018079692210629224,0.21171760153490193
2022-02-28,438.72,-0.889999999999986,-0.00202452173517433,433.93,432.6,440.12,11173981,4874843036.0,0.015621010463917985,0.21657372297373725
2022-02-25,439.61,9.47000000000003,0.0220160877853723,431.44,429.755,439.77,9651438,4212826090.0,0.002026573849470139,0.2101615393861774
2022-02-24,430.14,6.65999999999997,0.015726834797393,412.8,412.4,430.61,19259912,8100892550.0,-0.021777233130583988,0.21849198870881198
2022-02-23,423.48,-7.85999999999996,-0.0182222840450688,434.48,423.17,435.15,11345144,4857757818.0,-0.015604449617656736,0.22208374871563713
2022-02-22,431.34,-4.73000000000002,-0.0108468823812691,433.75,427.71,437.4,9938952,4297743373.0,0.018390354748656034,0.22736986836591894
2022-02-18,436.07,-3.03000000000003,-0.00690047825096796,439.34,433.7209,440.5889,8059103,3522009036.0,0.010906138697069167,0.22629754327942395
2022-02-17,439.1,-9.40999999999997,-0.0209805801431406,445.18,438.35,445.72,6435610,2843421127.0,0.006924396646767568,0.22660178282071655
2022-02-16,448.51,0.509999999999991,0.00113839285714284,445.76,443.89,450.01,6315625,2821550903.0,0.021203800226650405,0.23563345755630402
2022-02-15,448.0,7.08999999999998,0.0160803792157129,445.64,445.125,448.24,6723904,3004897786.0,-0.0011377453793370766,0.23075472671370123
2022-02-14,440.91,-1.44,-0.00325534079348931,441.88,437.26,443.53,8248990,3636312827.0,-0.015952459428282238,0.23370381035680152
2022-02-11,442.35,-9.02999999999997,-0.0200053170277814,451.34,440.88,453.57,9437106,4217463260.0,0.003260650942692122,0.23174313482693953
2022-02-10,451.38,-8.12,-0.0176713819368879,453.39,449.2,459.72,7475989,3398666303.0,0.02020813287079026,0.239073909814999
2022-02-09,459.5,6.68000000000001,0.0147519985866349,457.26,457.03,459.81,7144620,3269679682.0,0.017829384995556547,0.2442191219374436
2022-02-08,452.82,3.56999999999999,0.00794657762938229,448.71,447.18,453.88,4955481,2233536053.0,-0.0146442462709097,0.24591628789548467
2022-02-07,449.25,-1.60000000000002,-0.00354885216812692,451.51,447.82,452.97,6353159,2864165902.0,-0.007915169861163565,0.24424896017949993
2022-02-04,450.85,2.25,0.00501560410164958,448.24,445.8,454.77,7109011,3203530550.0,0.0035551642822474277,0.2418588664467939
2022-02-03,448.6,-10.66,-0.0232112528850759,452.92,447.68,454.95,7835239,3542199928.0,-0.00500306785980773,0.24233606264079288
2022-02-02,459.26,4.37,0.00960671810767439,457.57,455.04,460.14,8744102,4004991982.0,0.023484876404616134,0.24931484963102227
2022-02-01,454.89,3.12,0.00690616906833124,452.69,448.89,455.59,8777837,3970078884.0,-0.009560867009766695,0.24812201285089006
2022-01-31,451.77,8.01999999999998,0.0180732394366197,443.11,441.77,452.24,8537705,3821340978.0,-0.006882430714119856,0.23958731963626284
2022-01-28,443.75,10.59,0.0244482408347954,434.64,429.68,443.88,13069645,5703530804.0,-0.017911859977212202,0.23652605554872166
2022-01-27,433.16,-2.26999999999998,-0.00521323748937827,440.19,431.33,443.5,17535975,7646995703.0,-0.024154166029446787,0.247558889356504
2022-01-26,435.43,-1.00999999999999,-0.00231417835212169,442.71,430.76,446.07,14881711,6534283407.0,0.005226873825557993,0.24545685824167776
2022-01-25,436.44,-5.07999999999998,-0.0115057075557166,434.99,429.0111,441.63,14719982,6400153022.0,0.0023168602011613554,0.24522476201940094
2022-01-24,441.52,1.53999999999996,0.00350015909814074,433.95,422.56,442.32,18261081,7883407606.0,0.011572410344347802,0.2332095478241438
2022-01-21,439.98,-8.74000000000001,-0.0194776252451418,447.58,439.87,450.01,13981012,6219717385.0,-0.0034940477974826174,0.2330633267843689
2022-01-20,448.72,-5.03999999999996,-0.0111071932299012,455.74,448.21,460.75,8907315,4060937540.0,0.019669813866318296,0.22400741384280526
2022-01-19,453.76,-4.74000000000001,-0.0103380588876772,460.0,453.43,461.6,6260823,2867122173.0,0.011169338703626444,0.2248807254972183
2022-01-18,458.5,-8.25,-0.0176754151044456,461.7,457.33,461.94,9690260,4454463068.0,0.010391867792811529,0.2262368820687235
2022-01-14,466.75,0.160000000000025,0.000342913478642974,463.14,461.9,467.08,9652985,4491278084.0,0.017833490725312446,0.22330783606348464
2022-01-13,466.59,-6.49000000000001,-0.0137186099602604,474.22,465.49,474.92,5351101,2515697229.0,-0.00034285469725365555,0.21997817081178037
2022-01-12,473.08,1.25,0.00264925926710892,473.73,470.971,475.26,8938621,4228765773.0,0.013813579658337693,0.2226028456374527
2022-01-11,471.83,4.60999999999996,0.0098668721373228,467.26,464.05,471.9,7552015,3539635468.0,-0.002645756165495673,0.2111221203498681
2022-01-10,467.22,-0.879999999999995,-0.00187994018372142,464.69,458.59,467.78,8975938,4159961031.0,-0.009818512400470646,0.2073030849326703
2022-01-07,468.1,-1.88,-0.00400017022000935,470.02,466.67,471.25,7673579,3596786432.0,0.0018817094890750746,0.20230560325930227
2022-01-06,469.98,-0.349999999999966,-0.000744158356898275,469.95,467.48,472.85,5959067,2804679045.0,0.004008192301177299,0.20086467230314195
2022-01-05,470.33,-9.35000000000002,-0.0194921614409607,479.27,470.29,480.03,7211395,3430851168.0,0.0007444353801697459,0.20047900120283746
2022-01-04,479.68,-0.159999999999968,-0.000333444481493765,481.37,477.66,482.07,5452002,2618916876.0,0.01968463892686093,0.19927834977588446
2022-01-03,479.84,2.84999999999997,0.00597496802867978,478.38,475.91,479.9,5560279,2660914441.0,0.00033350008646598604,0.1991072241088882
2021-12-31,476.99,-1.19,-0.0024886026182609,477.66,476.75,478.93,3980115,1901768159.0,-0.005957188692699959,0.19316887096071084
2021-12-30,478.18,-1.34999999999997,-0.00281525660542608,480.04,477.76,481.09,4030624,1932379257.0,0.0024917043367886044,0.19315962915335758
2021-12-29,479.53,0.5,0.0010437759639271,479.08,478.0,480.64,3312068,1587437066.0,0.0028192268936408364,0.18581746314891104
2021-12-28,479.03,-0.370000000000005,-0.000771798080934511,479.84,478.12,480.9,4267035,2045879855.0,-0.001043231608552744,0.17981520892932495
2021-12-27,479.4,6.76999999999998,0.0143241013054609,474.08,474.08,479.4,4130415,1974190039.0,0.0007720960704083077,0.17330487035960745
2021-12-23,472.63,2.88,0.00613092070250132,470.82,470.71,474.23,4368755,2064856613.0,-0.014222480633297747,0.17732682650307918
2021-12-22,469.75,4.69,0.0100847202511504,464.8,464.65,469.87,4833165,2260420128.0,-0.006112203073411455,0.17865236297352807
2021-12-21,465.06,8.13999999999999,0.0178149347807056,460.57,458.32,465.24,6333021,2929272202.0,-0.010034208772099689,0.18079391114052568
2021-12-20,456.92,-5.19,-0.0112310921642033,456.46,453.1,457.4,7001076,3187856483.0,-0.01765810865572866,0.17598813356401077
2021-12-17,462.11,-4.63,-0.00991986973475596,463.52,460.06,466.73,8429484,3906727583.0,0.011294637113914806,0.17669680038887234
2021-12-16,466.74,-4.31999999999999,-0.0091708062667176,472.96,465.17,473.28,7865884,3686831184.0,0.009969399467076524,0.17730711955712855
2021-12-15,471.06,7.29000000000002,0.0157189986415681,463.83,461.14,471.27,7050750,3284030668.0,0.009213116991481553,0.16929881496327423
2021-12-14,463.77,-3.30000000000001,-0.00706532211445824,463.48,460.61,466.12,10305913,4779477696.0,-0.015596734761866888,0.15933888007751576
2021-12-13,467.07,-5.67000000000002,-0.011993907856327,470.66,466.71,470.94,8930014,4176484077.0,0.007090399693340497,0.15972982589217316
2021-12-10,472.74,4.49000000000001,0.00958889482114257,471.14,468.42,472.81,5628150,2651194306.0,0.01206641511595882,0.16219882454712536
2021-12-09,468.25,-3.18000000000001,-0.00674543410474515,470.05,468.04,471.0,5550894,2605347871.0,-0.009543213161453878,0.16365906376960768
2021-12-08,471.43,1.24000000000001,0.0026372317573747,470.595,468.71,471.9,4992022,2348574162.0,0.006768287373499281,0.1633900922689334
2021-12-07,470.19,9.56999999999999,0.0207763449264035,466.28,466.23,470.75,6658955,3125907345.0,-0.0026337603636107532,0.15537867195496446
2021-12-06,460.62,5.48000000000002,0.0120402513512326,458.01,455.38,462.62,6552876,3012448327.0,-0.020563460266224284,0.16522846674544228
2021-12-03,455.14,-4.12,-0.00897095327265602,460.96,450.74,462.09,9924053,4508251217.0,-0.011968344136789617,0.1663018494631519
2021-12-02,459.26,6.96999999999997,0.0154104667359437,452.52,452.11,460.88,10040857,4598892682.0,0.009011434559651758,0.15980682856260378
2021-12-01,452.29,-5.33999999999998,-0.0116688154185695,463.45,452.07,466.51,7944973,3661458443.0,-0.015292931470883698,0.16542260058413302
2021-11-30,457.63,-8.87,-0.0190139335476956,463.91,457.13,465.88,9778430,4501275361.0,0.011737430337380837,0.16390541165806688
2021-11-29,466.5,5.88,0.012765403152273,465.91,463.6,468.4242,5482977,2556852734.0,0.01919702293017723,0.17403582866542996
2021-11-26,460.62,-10.66,-0.0226192497029366,464.23,459.6,465.73,7263781,3354082569.0,-0.012684612219536318,0.17557812252987234
2021-11-24,471.28,1.21999999999997,0.00259541335148698,468.01,467.05,471.47,4664109,2190321481.0,0.022878989145569725,0.18812453823081604
2021-11-23,470.06,0.649999999999977,0.00138471698515152,469.19,466.31,470.95,8485547,3978764476.0,-0.002592051082649488,0.18794384761127883
2021-11-22,469.41,-1.40999999999997,-0.00299477507327634,472.73,469.24,475.5,4286297,2027923440.0,-0.0013837591487067024,0.18797236759801522
2021-11-19,470.82,-0.769999999999982,-0.0016327742318539,471.45,470.4,472.82,3349764,1579021139.0,0.0029992683853612306,0.17873192837492854
2021-11-18,471.59,1.54999999999995,0.00329759169432379,471.14,468.27,471.9,2912781,1370944242.0,0.001634108660444876,0.17883203514855717
2021-11-17,470.04,-1.10999999999996,-0.00235593759949052,470.92,469.3407,471.08,4846134,2280258871.0,-0.003292166562141453,0.17830147753992856
2021-11-16,471.15,1.87,0.00398482782134334,469.06,468.97,472.38,3959241,1865807353.0,0.0023587171870248637,0.17828257283915713
