Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Log_Returns,Rolling_Volatility,Scaled_Log_Returns,GARCH_Volatility,Heston_Volatility,LSTM_Volatility,Actual Volatility
2023-05-12,413.41,-0.539999999999964,-0.0013045053750452,415.27,410.87,415.37,2281584,941414053.0,-0.0033084225832943,0.1173962979402264,-0.3308422583294305,0.1193031390168354,2.2908295440735005,0.10836082,0.1173962979402264
2023-05-15,414.78,1.36999999999995,0.0033139014537624,414.11,412.05,415.23,1934154,800595271.0,0.0067006382855985,0.1174171490593555,0.6700638285598516,0.111399381325798,2.2908295440735005,0.11128399,0.1174171490593555
2023-05-16,412.01,-2.76999999999998,-0.006678239066493,413.7,412.01,414.62,3433846,1418561477.0,-0.0120625814269839,0.1147012404762367,-1.2062581426983945,0.1155712157031464,2.2908295440735005,0.112195104,0.1147012404762367
2023-05-17,417.01,5.0,0.0121356277760249,414.2,412.43,417.67,3131327,1301637884.0,-0.0096413891493872,0.1147964774571951,-0.9641389149387276,0.1321709538271491,2.2908295440735005,0.109882206,0.1147964774571951
2023-05-18,421.05,4.04000000000002,0.0096880170739311,416.8,416.5,421.52,3087097,1292988290.0,0.0014498095208475,0.11262895646003,0.1449809520847574,0.1355254595412293,2.2908295440735005,0.10872098,0.11262895646003
2023-05-19,420.44,-0.610000000000014,-0.0014487590547441,422.02,419.21,422.59,3873198,1629928190.0,-0.0002853745560389,0.1127042844455276,-0.0285374556038956,0.1248288054817319,2.2908295440735005,0.106980175,0.1127042844455275
2023-05-22,420.56,0.120000000000005,0.0002854152792312,420.51,419.21,422.26,3076644,1294810813.0,0.0109980547191607,0.1164250871182919,1.0998054719160708,0.1147882211402931,2.2908295440735005,0.106444284,0.1164250871182919
2023-05-23,415.96,-4.60000000000002,-0.0109377972227507,418.93,415.5096,419.88,3221021,1345515011.0,0.0075289930942994,0.1108953791650588,0.7528993094299499,0.1338004700951481,2.2908295440735005,0.10917031,0.1108953791650588
2023-05-24,412.84,-3.12,-0.0075007212231945,414.24,411.67,414.5857,3633825,1500238736.0,-0.0087783325485228,0.1072109836944683,-0.877833254852285,0.1351934717418018,2.2908295440735005,0.10660464,0.1072109836944683
2023-05-25,416.48,3.64000000000004,0.0088169750993121,416.56,414.2101,417.97,3487772,1450780302.0,-0.0130483823577202,0.1062793295160246,-1.3048382357720214,0.1353056942575534,2.2908295440735005,0.10309903,0.1062793295160246
2023-05-26,421.95,5.46999999999997,0.013133883980023,417.18,417.09,422.63,5531300,2329217589.0,-0.0001895779526519,0.1024992577637558,-0.018957795265192,0.1498203967236021,2.2908295440735005,0.10141519,0.1024992577637557
2023-05-30,422.03,0.0799999999999841,0.0001895959236876,423.91,420.62,424.43,3239552,1368616556.0,0.0061797548887844,0.1040221854263609,0.6179754888784499,0.1362011223696632,2.2908295440735005,0.09914928,0.1040221854263609
2023-05-31,419.43,-2.59999999999997,-0.0061606994763404,420.11,418.07,421.07,4479589,1879722719.0,-0.010247012026817,0.1014046489194714,-1.0247012026817068,0.1334228273580092,2.2908295440735005,0.09939476,0.1014046489194714
2023-06-01,423.75,4.31999999999999,0.0102996924397396,419.96,418.7,424.8,3786339,1600561797.0,-0.0141530586074332,0.0987828573389287,-1.4153058607433242,0.1384014081658836,2.2908295440735005,0.09851418,0.0987828573389287
2023-06-02,429.79,6.04000000000002,0.0142536873156343,426.37,425.88,430.67,4525708,1941462507.0,0.0017232550489632,0.0934265342306034,0.1723255048963205,0.1563846866106512,2.2908295440735005,0.09678527,0.0934265342306034
2023-06-05,429.05,-0.740000000000009,-0.0017217710975127,430.22,428.3,431.569,4649994,1999452851.0,-0.0021187188517327,0.0927548712816036,-0.2118718851732726,0.1428543983304814,2.2908295440735005,0.09318832,0.0927548712816035
2023-06-06,429.96,0.909999999999968,0.0021209649225031,428.59,427.92,430.5,3539867,1520534909.0,0.0064164854931457,0.0958873668763951,0.6416485493145786,0.1304687300656983,2.2908295440735005,0.091518626,0.0958873668763951
2023-06-07,427.21,-2.75,-0.0063959438087263,429.02,426.7,430.21,4047526,1732083477.0,-0.005765049985487,0.0928346470678504,-0.5765049985487067,0.1294825331209861,2.2908295440735005,0.09315347,0.0928346470678504
2023-06-08,429.68,2.47000000000003,0.0057816998665762,427.14,426.43,430.2,3473459,1489995293.0,-0.0019994891690968,0.0924488084979222,-0.1999489169096807,0.1235574997047663,2.2908295440735005,0.09260369,0.0924488084979222
2023-06-09,430.54,0.860000000000014,0.0020014894805436,430.54,429.48,432.5962,4141371,1784187039.0,-0.0090406285189142,0.0924687366069827,-0.904062851891421,0.1139570658193075,2.2908295440735005,0.092015535,0.0924687366069827
2023-06-12,434.45,3.90999999999997,0.0090816184326658,431.49,430.77,434.49,4294439,1858834705.0,-0.0065157272755769,0.0901995587465042,-0.6515727275576911,0.1198806864340536,2.2908295440735005,0.09177699,0.0901995587465041
2023-06-13,437.29,2.84000000000003,0.0065370008056163,435.97,435.26,437.98,5444491,2378877880.0,-0.0011655945279707,0.09208261179166,-0.1165594527970727,0.1173697383811346,2.2908295440735005,0.090492114,0.0920826117916599
2023-06-14,437.8,0.509999999999991,0.0011662740972809,437.65,434.24,439.72,5957989,2606256176.0,-0.012281513266662,0.0950162915458996,-1.228151326666206,0.1084315494325286,2.2908295440735005,0.091034144,0.0950162915458996
2023-06-15,443.21,5.40999999999997,0.0123572407492005,437.01,436.87,444.57,5928686,2619918607.0,0.0035712709173932,0.0894832598846867,0.3571270917393206,0.128278247994446,2.2908295440735005,0.09310107,0.0894832598846867
2023-06-16,441.63,-1.57999999999998,-0.0035649015139549,445.39,441.25,445.48,6474382,2872868354.0,0.0047437019399664,0.0891434752711657,0.474370193996648,0.1214670161108819,2.2908295440735005,0.09090308,0.0891434752711657
2023-06-20,439.54,-2.08999999999998,-0.0047324683558634,439.715,437.3,441.5322,4506011,1982247357.0,0.0052922245878188,0.0982468791771777,0.5292224587818883,0.1182216674807914,2.2908295440735005,0.08938681,0.0982468791771777
2023-06-21,437.22,-2.31999999999999,-0.0052782454384128,438.44,436.64,439.4702,4067560,1782622006.0,-0.0036072274908293,0.0971529179021918,-0.3607227490829333,0.1169249361648106,2.2908295440735005,0.0940076,0.0971529179021918
2023-06-22,438.8,1.57999999999998,0.0036137413659027,436.25,435.86,438.9,2512324,1099376778.0,0.0076407847769023,0.0982122663448141,0.7640784776902386,0.10975496616768,2.2908295440735005,0.095734276,0.098212266344814
2023-06-23,435.46,-3.34000000000003,-0.0076116681859617,435.19,434.75,437.35,2651382,1155675190.0,0.0042343691012281,0.0975313279775244,0.4234369101228163,0.1174106627502374,2.2908295440735005,0.09650371,0.0975313279775244
2023-06-26,433.62,-1.83999999999997,-0.0042254168006245,434.89,433.44,436.86,4936618,2146449975.0,-0.0110087805082367,0.0975156087196198,-1.1008780508236773,0.1138514355548125,2.2908295440735005,0.096009634,0.0975156087196197
2023-06-27,438.42,4.80000000000001,0.011069600110696,434.64,433.5217,439.08,5254422,2293613730.0,-0.0003192775232942,0.0957759189923961,-0.0319277523294224,0.126817140431078,2.2908295440735005,0.09554812,0.095775918992396
2023-06-28,438.56,0.139999999999986,0.0003193284977874,437.35,436.7,439.75,3445646,1509310990.0,-0.0039823917367414,0.0957719099621804,-0.3982391736741453,0.1164738380303227,2.2908295440735005,0.09438948,0.0957719099621803
2023-06-29,440.31,1.75,0.003990331995622,438.22,437.88,440.59,3389380,1489965964.0,-0.0121894920261541,0.0953410331790479,-1.2189492026154132,0.109868109958314,2.2908295440735005,0.0939433,0.0953410331790478
2023-06-30,445.71,5.39999999999998,0.0122640866662124,443.75,443.45,446.615,5137766,2289081280.0,-0.0014348813079998,0.0900124151091859,-0.1434881307999891,0.1288423991971608,2.2908295440735005,0.09368638,0.0900124151091859
2023-07-03,446.35,0.640000000000043,0.0014359112427364,445.23,444.96,446.43,1928101,859650867.0,0.0017265933229935,0.0961344835438771,0.1726593322993536,0.1182371640453959,2.2908295440735005,0.09069947,0.096134483543877
2023-07-05,445.58,-0.770000000000039,-0.0017251036182369,444.19,444.19,446.3595,6217850,2772199936.0,0.0082253058074207,0.0984286072095379,0.8225305807420711,0.1105131993892843,2.2908295440735005,0.09285956,0.0984286072095379
2023-07-06,441.93,-3.64999999999998,-0.0081915705372772,441.8,439.35,442.3979,3248814,1433089092.0,0.0025602406562519,0.0980851652061885,0.2560240656251975,0.1200069398892056,2.2908295440735005,0.095517725,0.0980851652061884
2023-07-07,440.8,-1.13,-0.0025569660353449,440.94,440.59,444.96,3441701,1521901983.0,-0.0026507486323291,0.0978459594922346,-0.2650748632329155,0.1130317332193526,2.2908295440735005,0.096347995,0.0978459594922346
2023-07-10,441.97,1.17000000000002,0.0026542649727768,440.48,439.88,442.138,2526460,1114830608.0,-0.0066974351439536,0.099560288449129,-0.669743514395364,0.1055136943440227,2.2908295440735005,0.09612798,0.099560288449129
2023-07-11,444.94,2.96999999999997,0.0067199131162747,442.78,441.745,445.3,4775881,2118779899.0,-0.0074785955688396,0.0977903358038857,-0.7478595568839677,0.1065040204044307,2.2908295440735005,0.09671954,0.0977903358038856
2023-07-12,448.28,3.33999999999998,0.0075066301074301,448.81,447.28,449.83,4714042,2113974399.0,-0.0084853571167323,0.1007022310156277,-0.8485357116732355,0.1094328729181704,2.2908295440735005,0.09598874,0.1007022310156277
2023-07-13,452.1,3.82000000000005,0.0085214598019096,450.25,449.81,452.78,4179536,1886724289.0,0.0009958507047071,0.1042943069818929,0.0995850704707143,0.1147144698924825,2.2908295440735005,0.09718411,0.1042943069818928
2023-07-14,451.65,-0.450000000000045,-0.0009953550099536,452.9,450.97,453.75,3437983,1554964787.0,-0.0037127934979259,0.1068918018126457,-0.3712793497925968,0.106870348659795,2.2908295440735005,0.09975132,0.1068918018126457
2023-07-17,453.33,1.68000000000001,0.0037196944536698,451.47,451.45,454.33,4500330,2038734575.0,-0.0072311980575291,0.1079200041184782,-0.7231198057529137,0.1015616027764303,2.2908295440735005,0.10215498,0.1079200041184782
2023-07-18,456.62,3.29000000000002,0.0072574063044581,452.85,452.44,457.29,6456870,2938738969.0,-0.0018379140479059,0.1141977850348569,-0.1837914047905936,0.1049597805886352,2.2908295440735005,0.10336567,0.1141977850348569
2023-07-19,457.46,0.839999999999975,0.0018396040471288,457.45,456.7939,458.82,3182163,1456990199.0,0.0062495406623923,0.1148600858570239,0.6249540662392303,0.0982059146127038,2.2908295440735005,0.10679715,0.1148600858570239
2023-07-20,454.61,-2.84999999999997,-0.0062300529008,456.58,453.86,457.49,10647080,4849869767.0,2.199711837844529e-05,0.1135665321296095,0.0021997118378445,0.1043129696750923,2.2908295440735005,0.10890072,0.1135665321296095
2023-07-21,454.6,-0.0099999999999909,-2.1996876443525e-05,456.37,454.58,456.58,3502434,1595571295.0,-0.0044117234448751,0.1137553084950121,-0.4411723444875106,0.0975618315068964,2.2908295440735005,0.10835291,0.1137553084950121
2023-07-24,456.61,2.00999999999999,0.0044214694236691,455.78,455.16,457.44,2632021,1201449371.0,-0.0026901432375287,0.1135772945750257,-0.2690143237528799,0.0950983190631707,2.2908295440735005,0.107724614,0.1135772945750257
2023-07-25,457.84,1.22999999999996,0.0026937649197344,456.32,456.25,459.16,3987042,1823791682.0,-8.736294942875235e-05,0.1147700622444932,-0.0087362949428752,0.0906665726398827,2.2908295440735005,0.107298866,0.1147700622444932
2023-07-26,457.88,0.0400000000000205,8.73667656823791e-05,456.89,455.79,459.36,5592140,2558033601.0,0.0064855617340317,0.1149019296632635,0.6485561734031724,0.0861915622169208,2.2908295440735005,0.10803715,0.1149019296632634
2023-07-27,454.92,-2.95999999999998,-0.0064645758714073,461.49,453.955,461.88,3413256,1563969858.0,-0.0094078187476333,0.1137413847564613,-0.9407818747633322,0.0964838389049603,2.2908295440735005,0.1085797,0.1137413847564613
2023-07-28,459.22,4.30000000000001,0.0094522113778247,458.24,457.5,460.26,4258847,1955736737.0,-0.0020883192275095,0.1119682358300127,-0.2088319227509508,0.1085805689119776,2.2908295440735005,0.10795468,0.1119682358300127
2023-07-31,460.18,0.95999999999998,0.0020905012847872,459.85,458.49,460.58,3947987,1814829017.0,0.0027853958905988,0.1125117160911741,0.2785395890598836,0.1013760787753464,2.2908295440735005,0.106335215,0.1125117160911741
2023-08-01,458.9,-1.28000000000003,-0.0027815202746751,458.74,457.93,459.62,3756702,1723845531.0,0.0140666579525172,0.1124752844415769,1.406665795251722,0.0981022280583532,2.2908295440735005,0.106034316,0.1124752844415769
2023-08-02,452.49,-6.40999999999997,-0.0139681847897145,455.67,451.74,455.91,3256279,1476464113.0,0.0028771266305944,0.1084413980117684,0.2877126630594433,0.1379051701961716,2.2908295440735005,0.10613325,0.1084413980117683
2023-08-03,451.19,-1.30000000000001,-0.0028729916683241,450.42,449.75,453.11,3276793,1479590160.0,0.0046652237276254,0.1145730765606492,0.4665223727625413,0.1284258073030242,2.2908295440735005,0.10389256,0.1145730765606491
2023-08-04,449.09,-2.10000000000002,-0.004654358474257,453.13,448.65,455.28,4359894,1967955191.0,-0.0088012539533385,0.1139556511467676,-0.880125395333851,0.1236752849291461,2.2908295440735005,0.10653183,0.1139556511467676
2023-08-07,453.06,3.97000000000003,0.0088400988665969,451.1,450.39,453.24,2223593,1004841405.0,0.0042025232716729,0.1109180308734568,0.4202523271672972,0.1264619933428826,2.2908295440735005,0.107899174,0.1109180308734568
2023-08-08,451.16,-1.89999999999998,-0.0041937050280315,450.43,447.65,451.5797,3554599,1597205532.0,0.0067833057814053,0.1135109663885626,0.6783305781405362,0.1211349515056319,2.2908295440735005,0.106165595,0.1135109663885626
2023-08-09,448.11,-3.05000000000001,-0.0067603510949552,451.41,447.33,451.57,2838233,1275525410.0,-0.0004462194134859,0.1213252440464492,-0.0446219413485937,0.1232353013379517,2.2908295440735005,0.10678121,0.1213252440464492
2023-08-10,448.31,0.199999999999989,0.0004463189841779,450.56,447.07,454.1,4508484,2026362312.0,0.0006024432602578,0.1213174737964859,0.0602443260257891,0.1134044115407098,2.2908295440735005,0.11324866,0.1213174737964859
2023-08-11,448.04,-0.269999999999982,-0.000602261827753,446.33,445.7,449.04,3757839,1682430092.0,-0.0053423686852859,0.1222459724562097,-0.5342368685285975,0.1054884661848205,2.2908295440735005,0.11636552,0.1222459724562096
2023-08-14,450.44,2.39999999999998,0.0053566645835192,447.03,446.76,450.51,2387427,1071872068.0,0.0113868474525134,0.1318113235400674,1.1386847452513444,0.1032695016998762,2.2908295440735005,0.11755369,0.1318113235400674
2023-08-15,445.34,-5.10000000000002,-0.0113222626764941,448.69,444.65,448.9752,5019311,2240968794.0,0.0075055291201526,0.1286752219329677,0.7505529120152625,0.1279902817907394,2.2908295440735005,0.12494463,0.1286752219329677
2023-08-16,442.01,-3.32999999999998,-0.0074774329725602,444.82,441.87,446.53,2896093,1286255663.0,0.0077218707146811,0.1289198202618756,0.7721870714681198,0.1306478213964264,2.2908295440735005,0.12539975,0.1289198202618756
2023-08-17,438.61,-3.39999999999998,-0.0076921336621342,443.45,438.07,443.76,3991019,1759393149.0,-0.00018237775042,0.1273594399117904,-0.0182377750420037,0.1333406771366419,2.2908295440735005,0.12468635,0.1273594399117904
2023-08-18,438.69,0.0799999999999841,0.0001823943822529,435.63,435.29,439.86,3164229,1385178658.0,-0.0067246998992437,0.1273365655916155,-0.6724699899243732,0.122068985692674,2.2908295440735005,0.122797936,0.1273365655916155
2023-08-21,441.65,2.95999999999998,0.0067473614625361,439.84,437.62,442.44,3251099,1432479788.0,0.0028570152307517,0.1304408394994473,0.2857015230751747,0.1196067241374737,2.2908295440735005,0.122014254,0.1304408394994473
2023-08-22,440.39,-1.25999999999999,-0.0028529378467111,443.53,439.89,443.58,4921085,2169802438.0,-0.0109752242093816,0.1326216008077818,-1.097522420938169,0.1131377024483788,2.2908295440735005,0.12444104,0.1326216008077818
2023-08-23,445.25,4.86000000000001,0.0110356729262699,441.49,441.43,446.01,2857543,1269876341.0,0.0135216639820356,0.1276487655321198,1.3521663982035694,0.1261874277305125,2.2908295440735005,0.12737104,0.1276487655321198
2023-08-24,439.27,-5.98000000000002,-0.0134306569343066,447.0,439.17,447.55,3583936,1585574250.0,-0.0071227957432239,0.1278291892524019,-0.7122795743223977,0.1522772052921282,2.2908295440735005,0.1243901,0.1278291892524019
2023-08-25,442.41,3.14000000000004,0.0071482231884718,441.04,437.34,443.69,4118077,1816383014.0,-0.0060169873585405,0.1275446556592757,-0.601698735854054,0.1449865154296605,2.2908295440735005,0.12272762,0.1275446556592757
2023-08-28,445.08,2.66999999999996,0.0060351257882958,444.64,443.25,445.81,2583146,1148153321.0,-0.0143434797165097,0.1272022423403784,-1.4343479716509768,0.1368119841929055,2.2908295440735005,0.122090824,0.1272022423403784
2023-08-29,451.51,6.43000000000001,0.0144468410173452,445.08,444.885,451.88,3983814,1792851200.0,-0.0043756975894129,0.1200172351756559,-0.4375697589412957,0.1560703578040464,2.2908295440735005,0.121883966,0.1200172351756559
2023-08-30,453.49,1.98000000000002,0.0043852849327811,451.99,451.22,454.12,2811799,1274178741.0,0.0017656540816075,0.1197614459168382,0.1765654081607577,0.143665318289624,2.2908295440735005,0.1161811,0.1197614459168382
2023-08-31,452.69,-0.800000000000011,-0.0017640962314494,454.13,452.64,455.3,3881291,1760867196.0,-0.0021184111018231,0.1203006024523311,-0.2118411101823157,0.1320310352360451,2.2908295440735005,0.113615125,0.120300602452331
2023-09-01,453.65,0.95999999999998,0.0021206565199142,455.72,452.19,456.13,2853019,1294209818.0,0.0043077329550794,0.1247094000779526,0.4307732955079466,0.1212216906447085,2.2908295440735005,0.11380739,0.1247094000779526
2023-09-05,451.7,-1.94999999999999,-0.0042984679819243,453.21,451.62,453.55,2289771,1036289907.0,0.0069757908451414,0.1244184176534968,0.6975790845141416,0.1170851961314008,2.2908295440735005,0.11803986,0.1244184176534968
2023-09-06,448.56,-3.13999999999999,-0.0069515164932477,450.87,446.23,450.94,6316136,2831788353.0,0.0027682296554294,0.1282468689398808,0.2768229655429486,0.1207183615725726,2.2908295440735005,0.119735174,0.1282468689398808
2023-09-07,447.32,-1.24000000000001,-0.0027644016408061,445.49,445.16,447.97,2310402,1032318147.0,-0.0012287895736208,0.1302093958644311,-0.1228789573620871,0.1139237931626587,2.2908295440735005,0.12293262,0.1302093958644311
2023-09-08,447.87,0.550000000000011,0.0012295448448538,447.25,446.9557,449.52,2788079,1249374832.0,-0.0067425736934299,0.1337097968923856,-0.6742573693429987,0.1055289132000737,2.2908295440735005,0.12546243,0.1337097968923856
2023-09-11,450.9,3.02999999999997,0.0067653560184874,450.69,448.92,451.21,3671184,1653264695.0,0.0054260940816538,0.1311842101524708,0.5426094081653857,0.1066353198269349,2.2908295440735005,0.12875716,0.1311842101524708
2023-09-12,448.46,-2.44,-0.0054113994233754,449.42,447.84,450.99,2648692,1189676364.0,-0.0009361000973319,0.1337281607873414,-0.0936100097331929,0.1082214992690371,2.2908295440735005,0.12771623,0.1337281607873414
2023-09-13,448.88,0.420000000000016,0.0009365383757749,448.65,447.52,450.16,3020013,1356134555.0,-0.0088936789463421,0.1382988889959707,-0.8893678946342145,0.1006846420315954,2.2908295440735005,0.1286773,0.1382988889959707
2023-09-14,452.89,4.00999999999999,0.0089333452147567,451.57,450.17,453.55,3546929,1604315299.0,0.0129788252077315,0.1369906899180135,1.2978825207731517,0.1096745527286277,2.2908295440735005,0.13264622,0.1369906899180135
2023-09-15,447.05,-5.83999999999998,-0.01289496345691,451.21,446.97,451.5,5239478,2347742301.0,-0.0017209207818654,0.1337780843862382,-0.1720920781865422,0.1393401605001507,2.2908295440735005,0.13318881,0.1337780843862382
2023-09-18,447.82,0.769999999999982,0.0017224024158371,447.05,446.6,448.98,4152750,1859652099.0,0.0022355370125833,0.1397215614643468,0.2235537012583341,0.1272936646940094,2.2908295440735005,0.13029347,0.1397215614643468
2023-09-19,446.82,-1.0,-0.0022330400607386,446.67,443.94,447.29,3575739,1594376676.0,0.0095119953530239,0.1417727701770589,0.9511995353023924,0.1186891512751439,2.2908295440735005,0.13343883,0.1417727701770589
2023-09-20,442.59,-4.23000000000002,-0.0094668994225863,448.01,442.4,448.457,5468989,2433279821.0,0.0165164986108942,0.1447496775473393,1.6516498610894257,0.1305813240568868,2.2908295440735005,0.13667256,0.1447496775473393
2023-09-21,435.34,-7.25,-0.0163808490928399,439.64,435.14,439.91,5077111,2220595759.0,0.0023917954459147,0.1491281509382468,0.2391795445914768,0.1690577700457666,2.2908295440735005,0.13993813,0.1491281509382468
2023-09-22,434.3,-1.03999999999996,-0.0023889373822758,436.4,433.9,438.03,9351091,4083458995.0,-0.0041360353079446,0.1512764873849038,-0.4136035307944639,0.1543217607585544,2.2908295440735005,0.14402618,0.1512764873849038
2023-09-25,436.1,1.80000000000001,0.0041446005065623,432.99,432.61,436.18,4413071,1919671017.0,0.0193092842082446,0.1509651480444017,1.9309284208244613,0.141901884068965,2.2908295440735005,0.14682098,0.1509651480444017
2023-09-26,427.76,-8.34000000000003,-0.0191240541160285,431.05,426.9,431.71,4887552,2095547643.0,-0.000257120485738,0.1393806477171571,-0.0257120485738019,0.1896536359860476,2.2908295440735005,0.14695205,0.1393806477171571
2023-09-27,427.87,0.110000000000014,0.0002571535440434,428.94,424.16,429.54,6664497,2848172934.0,-0.0058258926897907,0.139369410283665,-0.5825892689790798,0.170660477888765,2.2908295440735005,0.13744459,0.139369410283665
2023-09-28,430.37,2.5,0.0058428962067917,427.35,426.74,432.13,4870992,2093231557.0,0.0021865558839583,0.1406285542722836,0.2186555883958368,0.1579985226855026,2.2908295440735005,0.13325208,0.1406285542722836
2023-09-29,429.43,-0.939999999999998,-0.0021841671120198,433.62,427.84,433.72,6239196,2684387451.0,0.0003493612547326,0.1469998116080402,0.0349361254732668,0.1446566199524573,2.2908295440735005,0.13382927,0.1469998116080402
2023-10-02,429.28,-0.150000000000034,-0.0003493002351955,428.49,426.36,430.47,4666855,1998215834.0,0.0134142061150603,0.1470828925267935,1.34142061150603,0.1319321087689919,2.2908295440735005,0.13992082,0.1470828925267935
2023-10-03,423.56,-5.71999999999997,-0.0133246366008199,426.92,422.03,428.54,5467039,2317935951.0,-0.0070578564280901,0.1499063263779102,-0.7057856428090127,0.1555710383935622,2.2908295440735005,0.14263567,0.1499063263779102
2023-10-04,426.56,3.0,0.0070828217962036,423.9,422.46,427.31,3560248,1513209795.0,0.0004689771694078,0.1491618060562421,0.0468977169407874,0.1475647651403143,2.2908295440735005,0.14506304,0.1491618060562421
2023-10-05,426.36,-0.199999999999989,-0.0004688672168041,426.28,423.04,427.23,4030383,1715460237.0,-0.0116821306868232,0.1490069822264707,-1.1682130686823249,0.1344788538300287,2.2908295440735005,0.14487772,0.1490069822264707
2023-10-06,431.37,5.00999999999999,0.0117506332676611,423.87,422.46,433.02,4153610,1780147018.0,-0.00656209753258,0.146142725795143,-0.6562097532580089,0.1441047866352437,2.2908295440735005,0.14418365,0.146142725795143
2023-10-09,434.21,2.83999999999998,0.0065836752671719,429.45,428.92,434.79,2675537,1155273864.0,-0.0052142671747031,0.146627007053369,-0.5214267174703164,0.1371254692654465,2.2908295440735005,0.14161396,0.146627007053369
2023-10-10,436.48,2.27000000000004,0.0052278851247093,434.89,434.47,439.15,4429970,1936498978.0,-0.0042294961370601,0.1466635324588124,-0.4229496137060108,0.1288958620368658,2.2908295440735005,0.14099495,0.1466635324588124
2023-10-11,438.33,1.84999999999997,0.0042384530791788,437.63,435.1,438.5,3875609,1693042219.0,0.0060181182287064,0.1465959591985182,0.6018118228706402,0.1205538890049324,2.2908295440735005,0.14115359,0.1465959591985182
2023-10-12,435.7,-2.63,-0.0060000456277233,438.91,433.17,439.28,4232285,1847489703.0,0.0052697709139967,0.1449240216588696,0.5269770913996715,0.1206351688579786,2.2908295440735005,0.14135152,0.1449240216588696
2023-10-13,433.41,-2.28999999999996,-0.0052559100298369,437.18,431.79,438.38,4041240,1755272048.0,-0.0103520830829692,0.1438477075794275,-1.0352083082969283,0.1187830240369534,2.2908295440735005,0.14016575,0.1438477075794275
2023-10-16,437.92,4.50999999999999,0.0104058512724672,435.74,435.53,439.08,4656878,2038808540.0,-0.0002968138200038,0.1415196818588485,-0.0296813820003872,0.1279131862150234,2.2908295440735005,0.13880941,0.1415196818588485
2023-10-17,438.05,0.129999999999995,0.0002968578735842,434.73,434.4,440.05,4863956,2127550092.0,0.0131901356221284,0.1415888229112786,1.3190135622128465,0.1174120806139364,2.2908295440735005,0.13660683,0.1415888229112786
2023-10-18,432.31,-5.74000000000001,-0.0131035269946353,436.14,430.98,437.09,7890022,3421792682.0,0.0091089278594966,0.1347578089270968,0.9108927859496612,0.1451531432712441,2.2908295440735005,0.13599461,0.1347578089270968
2023-10-19,428.39,-3.92000000000002,-0.0090675672549791,432.85,427.62,434.75,10020188,4316814175.0,0.0123781688730232,0.1310178026929417,1.2378168873023274,0.1487467846444337,2.2908295440735005,0.13078776,0.1310178026929417
2023-10-20,423.12,-5.26999999999998,-0.0123018744601881,427.89,422.94,428.38,7046275,2993626401.0,0.0017504439714961,0.1253600748745078,0.1750443971496176,0.1629220367441198,2.2908295440735005,0.12583262,0.1253600748745078
2023-10-23,422.38,-0.740000000000009,-0.0017489128379656,421.45,419.65,426.33,6870501,2910125962.0,-0.0075005658619369,0.1249651347717796,-0.7500565861936958,0.148481734402237,2.2908295440735005,0.12002396,0.1249651347717796
2023-10-24,425.56,3.18000000000001,0.0075287655665514,424.51,422.6,426.65,8027875,3412605316.0,0.0143185851227581,0.1256792888922618,1.431858512275819,0.1426975714135777,2.2908295440735005,0.11824704,0.1256792888922618
2023-10-25,419.51,-6.05000000000001,-0.0142165617069274,423.77,418.86,423.85,4730804,1990091847.0,0.012135023487872,0.1161025814868385,1.213502348787202,0.1666662628607921,2.2908295440735005,0.119199835,0.1161025814868385
2023-10-26,414.45,-5.06,-0.0120616910204763,418.34,413.42,419.15,5082043,2114196422.0,0.0045949294871829,0.1067617212245328,0.4594929487182906,0.175107840256765,2.2908295440735005,0.1123991,0.1067617212245328
2023-10-27,412.55,-1.89999999999998,-0.0045843889492097,416.01,411.02,416.41,5604525,2316565148.0,-0.0118073660896571,0.1038635750732366,-1.1807366089657192,0.1623067479264384,2.2908295440735005,0.102556,0.1038635750732366
2023-10-30,417.45,4.89999999999998,0.0118773482002181,415.36,414.04,418.51,4459772,1857078827.0,-0.0059470672894938,0.1012101598758123,-0.5947067289493824,0.1654006156272531,2.2908295440735005,0.09858493,0.1012101598758122
2023-10-31,419.94,2.49000000000001,0.0059647862019403,418.0,416.07,420.36,8151816,3417203359.0,-0.0108708307028863,0.1050496795323136,-1.087083070288635,0.1537516035178609,2.2908295440735005,0.09674879,0.1050496795323136
2023-11-01,424.53,4.58999999999998,0.0109301328761251,421.03,420.48,425.37,5645489,2387640194.0,-0.0190850830316555,0.1029971114035961,-1.9085083031655536,0.1558902105629994,2.2908295440735005,0.099066526,0.1029971114035961
2023-11-02,432.71,8.18000000000001,0.019268367370975,428.48,428.48,432.84,4265212,1838716010.0,-0.0089267819292993,0.0931537696852746,-0.892678192929933,0.1895117045504465,2.2908295440735005,0.09954561,0.0931537696852745
2023-11-03,436.59,3.88,0.0089667444708927,435.06,434.95,438.2399,6222808,2717571586.0,-0.0024021150152446,0.0917895261497113,-0.2402115015244624,0.179495121332877,2.2908295440735005,0.09421258,0.0917895261497112
2023-11-06,437.64,1.05000000000001,0.0024050024050024,437.49,435.63,438.04,3296862,1440655840.0,-0.0026470737924861,0.0921489557947297,-0.2647073792486111,0.1621757395619279,2.2908295440735005,0.09095887,0.0921489557947297
